fecha_venta,producto_id,categoria_producto,cantidad_vendida,precio_venta_unitario,cliente_id,canal_venta
2023-07-27,P5,botón,21,6.35,C124,online
2025-05-03,P6,botón,51,29.39,C46,tienda física
2024-06-16,P14,encaje,300,25.11,C110,online
2025-02-19,P9,hilo,72,26.81,C195,distribuidor
2024-03-19,P11,cierres,27,25.93,C51,online
2025-01-02,P8,hilo,63,18.0,C56,tienda física
2024-09-19,P9,hilo,165,0.47,C30,online
2024-07-05,P14,encaje,234,9.23,C148,online
2024-08-25,P10,hilo,79,24.74,C17,online
2024-04-11,P6,botón,79,13.04,C7,distribuidor
2023-08-10,P1,tela,98,27.13,C145,online
2023-12-04,P7,botón,7,3.91,C113,distribuidor
2024-07-21,P5,botón,282,5.39,C6,distribuidor
2024-07-08,P7,botón,231,6.0,C49,distribuidor
2024-04-07,P12,cierres,238,21.29,C135,tienda física
2023-10-05,P14,encaje,6,29.49,C141,distribuidor
2025-01-19,P3,tela,39,9.87,C164,distribuidor
2025-04-22,P9,hilo,155,26.26,C1,online
2024-11-13,P4,tela,275,0.53,C179,tienda física
2023-12-28,P2,tela,224,7.36,C166,tienda física
2024-07-11,P12,cierres,139,21.71,C67,tienda física
2025-05-16,P5,botón,260,6.2,C77,tienda física
2023-11-06,P9,hilo,234,0.75,C19,online
2024-07-11,P12,cierres,178,26.01,C77,distribuidor
2023-07-02,P10,hilo,134,17.14,C150,distribuidor
2025-01-14,P13,encaje,56,3.72,C58,tienda física
2024-12-08,P12,cierres,179,25.59,C51,online
2025-04-06,P9,hilo,98,27.36,C73,tienda física
2024-01-19,P5,botón,37,4.97,C17,tienda física
2023-11-18,P3,tela,94,29.97,C49,distribuidor
2023-11-13,P10,hilo,71,21.93,C196,online
2023-09-09,P11,cierres,218,29.6,C153,tienda física
2024-09-14,P11,cierres,30,21.31,C95,distribuidor
2024-06-29,P1,tela,1,6.26,C194,tienda física
2025-04-09,P13,encaje,221,26.45,C181,tienda física
2024-05-07,P14,encaje,42,26.49,C3,online
2024-04-17,P6,botón,8,16.59,C20,distribuidor
2024-08-07,P8,hilo,65,2.05,C148,distribuidor
2023-08-27,P4,tela,132,5.89,C131,tienda física
2023-11-23,P2,tela,150,4.77,C200,distribuidor
2024-09-13,P8,hilo,62,1.23,C44,tienda física
2024-01-06,P1,tela,30,23.11,C55,online
2024-01-24,P11,cierres,198,0.89,C62,tienda física
2024-08-29,P6,botón,154,9.4,C135,distribuidor
2023-12-31,P4,tela,184,14.63,C52,online
2024-12-26,P14,encaje,261,2.31,C106,distribuidor
2024-01-25,P10,hilo,200,22.04,C50,tienda física
2023-12-29,P9,hilo,170,7.84,C31,distribuidor
2025-03-31,P5,botón,269,1.94,C72,distribuidor
2025-04-18,P1,tela,26,23.76,C42,distribuidor
2024-08-25,P12,cierres,268,15.5,C7,online
2024-12-11,P8,hilo,176,15.3,C4,distribuidor
2023-10-24,P12,cierres,73,2.86,C58,online
2024-05-30,P9,hilo,219,17.62,C94,online
2025-01-09,P4,tela,170,20.1,C38,tienda física
2024-10-21,P7,botón,243,19.97,C36,distribuidor
2025-01-14,P7,botón,107,22.4,C89,distribuidor
2024-12-17,P2,tela,81,0.79,C153,online
2024-10-03,P3,tela,106,7.55,C122,online
2024-08-25,P5,botón,187,16.91,C84,online
2023-08-04,P11,cierres,46,27.03,C36,tienda física
2025-02-14,P12,cierres,177,14.35,C99,online
2024-07-24,P12,cierres,220,13.69,C154,tienda física
2024-01-19,P8,hilo,192,3.11,C163,online
2024-05-23,P6,botón,241,9.91,C173,tienda física
2024-10-02,P8,hilo,182,12.45,C75,tienda física
2025-01-17,P12,cierres,5,27.5,C29,distribuidor
2025-02-07,P2,tela,235,12.79,C193,tienda física
2025-03-15,P7,botón,229,16.49,C158,distribuidor
2024-10-23,P12,cierres,47,8.18,C129,distribuidor
2023-08-01,P5,botón,144,15.2,C199,distribuidor
2024-05-14,P1,tela,292,27.75,C78,online
2024-01-15,P10,hilo,209,25.53,C68,distribuidor
2023-08-27,P11,cierres,109,11.88,C150,tienda física
2023-09-11,P12,cierres,181,11.78,C159,tienda física
2025-01-26,P3,tela,142,0.84,C143,online
2024-02-11,P3,tela,260,5.12,C20,tienda física
2025-05-17,P7,botón,21,4.44,C24,tienda física
2023-11-25,P13,encaje,159,26.13,C169,distribuidor
2023-08-22,P10,hilo,95,6.19,C102,distribuidor
2025-03-30,P10,hilo,227,29.01,C83,online
2023-11-13,P12,cierres,79,4.94,C184,tienda física
2024-12-21,P11,cierres,113,26.09,C105,online
2025-04-08,P1,tela,74,23.87,C1,tienda física
2025-01-16,P10,hilo,8,13.15,C62,distribuidor
2023-11-02,P12,cierres,110,5.38,C112,online
2025-02-25,P9,hilo,65,23.27,C145,online
2023-10-06,P13,encaje,255,1.89,C139,distribuidor
2024-03-30,P12,cierres,21,2.33,C33,distribuidor
2024-02-06,P12,cierres,296,11.01,C56,online
2025-05-10,P3,tela,48,3.51,C112,online
2024-12-28,P14,encaje,229,16.16,C74,distribuidor
2023-07-04,P11,cierres,218,19.8,C132,online
2025-01-30,P11,cierres,262,22.27,C183,online
2024-11-18,P11,cierres,98,7.96,C186,tienda física
2023-08-12,P3,tela,220,25.09,C139,distribuidor
2023-07-10,P13,encaje,114,27.76,C152,online
2023-10-27,P3,tela,49,6.56,C18,online
2024-11-23,P10,hilo,191,27.51,C80,tienda física
2025-04-20,P2,tela,235,2.41,C93,tienda física
2025-05-24,P14,encaje,270,17.7,C193,online
2023-09-15,P8,hilo,257,23.29,C112,online
2023-10-10,P3,tela,49,17.7,C29,distribuidor
2023-09-01,P5,botón,141,2.71,C91,distribuidor
2025-05-04,P9,hilo,138,29.37,C117,distribuidor
2025-05-18,P8,hilo,277,10.06,C10,distribuidor
2025-02-02,P11,cierres,187,1.99,C7,tienda física
2025-01-17,P6,botón,254,27.62,C95,online
2024-08-26,P7,botón,36,3.69,C90,tienda física
2023-12-20,P9,hilo,252,18.34,C188,distribuidor
2024-01-31,P7,botón,79,28.02,C155,online
2025-02-20,P8,hilo,122,21.81,C71,online
2024-06-01,P2,tela,220,19.12,C158,distribuidor
2024-04-30,P9,hilo,53,24.72,C150,distribuidor
2024-10-02,P11,cierres,48,17.39,C155,online
2024-10-29,P3,tela,81,24.51,C200,online
2024-03-21,P6,botón,76,3.57,C110,distribuidor
2024-01-14,P1,tela,29,1.4,C137,tienda física
2023-06-24,P5,botón,232,27.77,C102,tienda física
2023-08-01,P10,hilo,234,24.16,C151,online
2024-06-21,P13,encaje,269,2.57,C17,online
2023-11-14,P2,tela,297,9.16,C73,online
2025-01-31,P9,hilo,149,0.67,C136,online
2023-08-28,P8,hilo,102,23.41,C135,tienda física
2024-07-08,P10,hilo,86,4.54,C23,distribuidor
2024-02-01,P13,encaje,111,1.21,C159,distribuidor
2023-10-02,P5,botón,238,1.4,C198,online
2025-03-06,P2,tela,133,16.77,C47,distribuidor
2025-05-03,P14,encaje,228,9.84,C162,distribuidor
2025-02-28,P1,tela,57,2.7,C76,distribuidor
2025-04-13,P3,tela,200,23.3,C50,distribuidor
2024-03-22,P4,tela,1,3.08,C37,tienda física
2023-07-10,P14,encaje,18,7.83,C146,tienda física
2024-08-21,P5,botón,249,22.73,C139,tienda física
2023-09-01,P5,botón,152,25.44,C127,tienda física
2024-12-12,P6,botón,119,19.39,C43,distribuidor
2024-10-27,P5,botón,40,9.03,C30,online
2024-01-08,P11,cierres,183,20.13,C146,tienda física
2023-08-10,P14,encaje,31,15.45,C130,distribuidor
2024-08-25,P2,tela,167,29.93,C62,tienda física
2024-10-05,P1,tela,183,22.26,C55,online
2025-01-13,P14,encaje,269,19.96,C106,tienda física
2024-06-23,P11,cierres,118,8.32,C149,distribuidor
2025-03-08,P14,encaje,264,2.17,C82,distribuidor
2024-05-12,P9,hilo,93,28.02,C125,tienda física
2024-05-20,P7,botón,287,11.47,C160,tienda física
2024-08-24,P4,tela,137,17.09,C37,online
2023-12-30,P14,encaje,23,29.42,C42,tienda física
2025-05-23,P4,tela,216,0.39,C128,tienda física
2024-10-06,P8,hilo,154,15.84,C58,online
2025-01-13,P2,tela,6,16.58,C78,online
2024-07-04,P6,botón,283,17.52,C150,online
2024-06-26,P12,cierres,47,2.36,C8,distribuidor
2024-11-16,P8,hilo,226,22.97,C67,tienda física
2024-09-11,P13,encaje,138,19.2,C118,tienda física
2024-06-10,P6,botón,223,23.32,C66,tienda física
2023-08-09,P12,cierres,21,26.28,C40,tienda física
2024-04-05,P12,cierres,174,22.0,C56,tienda física
2023-10-08,P4,tela,8,27.81,C34,distribuidor
2025-04-04,P5,botón,170,22.25,C136,tienda física
2024-07-24,P5,botón,207,19.4,C34,distribuidor
2024-12-29,P14,encaje,58,6.75,C110,online
2024-06-20,P6,botón,12,24.39,C127,online
2024-11-25,P8,hilo,214,3.38,C3,tienda física
2025-05-25,P6,botón,171,26.68,C175,distribuidor
2023-08-30,P2,tela,288,2.95,C191,distribuidor
2025-05-19,P9,hilo,298,13.3,C131,distribuidor
2024-07-19,P6,botón,131,18.14,C120,online
2023-07-09,P8,hilo,53,26.67,C101,distribuidor
2023-09-30,P14,encaje,276,26.76,C34,online
2024-12-30,P12,cierres,216,25.36,C53,tienda física
2023-12-20,P4,tela,93,23.79,C174,online
2024-06-22,P5,botón,90,12.2,C176,tienda física
2024-05-06,P12,cierres,146,28.85,C121,online
2024-09-03,P7,botón,213,7.83,C109,distribuidor
2023-11-23,P8,hilo,204,26.52,C182,distribuidor
2024-09-23,P11,cierres,114,19.84,C162,online
2024-03-21,P9,hilo,151,18.42,C8,tienda física
2024-07-17,P9,hilo,257,28.44,C28,online
2023-08-30,P10,hilo,88,9.42,C124,distribuidor
2025-03-07,P3,tela,184,8.27,C92,distribuidor
2024-01-31,P12,cierres,182,19.84,C44,tienda física
2024-12-21,P3,tela,147,9.84,C140,online
2025-01-06,P14,encaje,252,3.84,C82,distribuidor
2024-12-21,P12,cierres,53,19.23,C85,tienda física
2024-03-16,P2,tela,222,15.15,C144,online
2025-02-17,P12,cierres,226,3.39,C19,distribuidor
2025-02-14,P5,botón,43,28.14,C186,tienda física
2024-02-28,P9,hilo,206,3.22,C67,distribuidor
2025-01-10,P12,cierres,293,0.62,C51,online
2025-04-27,P11,cierres,30,26.9,C131,online
2024-06-01,P13,encaje,103,19.28,C17,distribuidor
2025-05-29,P14,encaje,204,2.18,C69,distribuidor
2023-06-25,P6,botón,74,4.72,C29,online
2023-11-27,P2,tela,1,21.96,C16,tienda física
2023-09-02,P11,cierres,174,29.48,C98,online
2024-10-08,P8,hilo,189,1.21,C175,tienda física
2024-06-30,P13,encaje,223,26.39,C12,distribuidor
2024-03-01,P5,botón,281,4.34,C173,online
2024-07-08,P6,botón,100,29.01,C103,distribuidor
2024-04-19,P14,encaje,247,11.63,C119,distribuidor
2023-07-02,P10,hilo,69,7.29,C70,online
2025-05-11,P7,botón,221,26.89,C105,online
2024-09-21,P5,botón,110,23.61,C43,distribuidor
2023-11-22,P1,tela,242,5.49,C71,distribuidor
2023-11-22,P7,botón,171,27.28,C75,online
2024-08-07,P10,hilo,192,22.52,C134,tienda física
2025-03-08,P8,hilo,206,7.68,C160,tienda física
2024-09-24,P4,tela,212,1.13,C70,distribuidor
2024-09-05,P1,tela,273,22.86,C150,online
2023-08-18,P12,cierres,86,10.63,C77,online
2024-05-23,P1,tela,252,18.34,C89,tienda física
2023-10-22,P3,tela,51,10.85,C98,online
2024-06-23,P1,tela,156,29.6,C96,online
2024-12-26,P8,hilo,140,19.03,C186,tienda física
2024-04-29,P2,tela,62,0.36,C1,distribuidor
2024-03-11,P4,tela,158,19.83,C104,tienda física
2024-02-23,P12,cierres,168,25.9,C45,online
2024-09-01,P2,tela,43,18.07,C81,online
2024-11-29,P14,encaje,267,9.71,C107,tienda física
2023-08-02,P10,hilo,175,20.75,C182,online
2024-04-17,P12,cierres,121,8.98,C106,online
2025-05-21,P12,cierres,90,17.01,C82,tienda física
2024-03-31,P11,cierres,215,2.18,C168,tienda física
2023-06-23,P7,botón,246,29.23,C78,online
2024-08-10,P11,cierres,190,3.7,C17,tienda física
2024-03-26,P13,encaje,299,9.43,C107,tienda física
2024-03-01,P3,tela,29,12.19,C116,online
2025-04-30,P14,encaje,149,4.47,C164,tienda física
2024-10-25,P8,hilo,158,2.71,C101,online
2023-11-19,P12,cierres,130,9.2,C110,online
2025-05-27,P4,tela,117,26.3,C166,distribuidor
2024-01-04,P8,hilo,170,1.37,C81,online
2025-05-27,P7,botón,56,8.2,C111,distribuidor
2025-05-17,P9,hilo,42,1.8,C54,distribuidor
2025-03-11,P5,botón,261,12.53,C9,tienda física
2025-02-07,P7,botón,71,3.46,C143,online
2024-10-10,P11,cierres,12,9.75,C56,distribuidor
2023-06-22,P4,tela,221,29.58,C85,online
2024-01-24,P14,encaje,53,20.67,C82,distribuidor
2024-08-10,P7,botón,102,27.38,C105,tienda física
2025-03-19,P12,cierres,2,17.25,C160,online
2023-06-30,P8,hilo,16,24.32,C170,tienda física
2025-04-01,P6,botón,67,9.95,C168,distribuidor
2024-03-10,P2,tela,101,19.39,C55,distribuidor
2023-07-21,P8,hilo,182,9.8,C109,tienda física
2025-01-21,P3,tela,97,29.41,C171,distribuidor
2024-03-18,P8,hilo,175,15.0,C10,distribuidor
2024-06-14,P1,tela,245,20.3,C177,tienda física
2024-07-02,P2,tela,260,15.12,C136,tienda física
2025-01-21,P14,encaje,25,4.72,C167,distribuidor
2023-07-07,P11,cierres,221,5.01,C100,tienda física
2025-03-19,P2,tela,212,19.34,C131,distribuidor
2024-04-22,P10,hilo,144,20.66,C41,distribuidor
2024-01-26,P5,botón,141,1.11,C83,tienda física
2024-01-25,P13,encaje,113,8.25,C59,distribuidor
2023-07-28,P13,encaje,36,1.78,C25,online
2024-01-11,P3,tela,88,25.07,C2,distribuidor
2023-07-09,P7,botón,28,26.77,C156,tienda física
2024-01-11,P2,tela,71,27.95,C96,online
2025-04-21,P1,tela,257,15.36,C6,online
2024-07-18,P10,hilo,17,15.23,C141,distribuidor
2024-06-26,P13,encaje,98,14.1,C94,tienda física
2024-12-21,P2,tela,57,1.22,C137,tienda física
2024-01-19,P9,hilo,20,23.27,C64,tienda física
2024-10-27,P13,encaje,17,12.27,C15,online
2025-02-24,P9,hilo,115,21.97,C119,online
2023-12-03,P9,hilo,272,7.31,C197,distribuidor
2025-03-21,P12,cierres,179,20.36,C45,tienda física
2023-07-26,P1,tela,86,8.46,C113,tienda física
2024-07-31,P10,hilo,208,19.27,C176,distribuidor
2024-05-24,P14,encaje,154,2.21,C115,tienda física
2023-12-23,P2,tela,297,29.7,C40,distribuidor
2024-07-09,P12,cierres,248,26.87,C134,online
2025-04-19,P6,botón,174,7.49,C59,distribuidor
2023-09-11,P12,cierres,253,28.69,C142,distribuidor
2023-08-01,P10,hilo,91,13.46,C15,distribuidor
2024-09-24,P6,botón,278,15.0,C39,online
2024-12-04,P9,hilo,163,15.69,C116,online
2024-01-26,P3,tela,148,25.53,C90,tienda física
2025-05-01,P3,tela,170,25.44,C90,online
2025-05-18,P8,hilo,213,22.14,C15,tienda física
2025-04-24,P5,botón,278,5.09,C126,distribuidor
2025-01-16,P14,encaje,161,28.22,C157,tienda física
2024-12-20,P12,cierres,213,12.75,C176,distribuidor
2025-03-31,P11,cierres,220,9.41,C84,distribuidor
2024-04-18,P12,cierres,228,10.41,C176,online
2024-08-17,P10,hilo,281,21.44,C36,online
2025-05-01,P10,hilo,34,21.87,C162,online
2023-06-23,P11,cierres,259,13.69,C67,distribuidor
2024-12-24,P12,cierres,211,23.55,C175,online
2023-09-04,P6,botón,158,22.08,C8,tienda física
2024-02-02,P11,cierres,257,10.66,C124,online
2024-03-09,P14,encaje,82,22.97,C197,distribuidor
2023-09-09,P4,tela,125,10.33,C162,online
2025-04-04,P8,hilo,87,25.39,C162,online
2023-06-17,P5,botón,193,24.25,C184,distribuidor
2025-01-08,P1,tela,133,10.27,C42,distribuidor
2024-10-14,P14,encaje,168,2.7,C104,distribuidor
2024-12-10,P1,tela,98,12.43,C144,tienda física
2024-08-12,P10,hilo,80,22.25,C167,online
2024-10-19,P10,hilo,59,22.84,C120,tienda física
2024-10-13,P6,botón,206,24.87,C52,tienda física
2025-01-02,P14,encaje,116,8.22,C39,tienda física
2023-07-11,P4,tela,90,19.66,C151,tienda física
2024-01-15,P13,encaje,234,1.23,C137,distribuidor
2023-07-14,P9,hilo,298,8.25,C151,tienda física
2025-02-07,P1,tela,79,3.93,C80,distribuidor
2024-08-02,P13,encaje,79,8.29,C67,online
2025-03-03,P9,hilo,208,0.2,C140,online
2025-04-22,P14,encaje,76,19.58,C128,distribuidor
2024-12-03,P11,cierres,185,21.09,C177,tienda física
2025-04-26,P5,botón,233,6.17,C196,online
2023-12-09,P11,cierres,121,21.92,C33,online
2023-07-05,P3,tela,142,1.42,C64,distribuidor
2024-09-04,P5,botón,291,11.0,C80,distribuidor
2024-02-06,P11,cierres,159,29.56,C170,distribuidor
2024-03-03,P12,cierres,86,5.13,C29,tienda física
2025-05-10,P11,cierres,60,11.4,C129,tienda física
2025-04-22,P1,tela,127,9.55,C152,tienda física
2024-10-25,P6,botón,34,24.83,C41,tienda física
2024-12-30,P5,botón,135,4.96,C51,distribuidor
2024-05-30,P3,tela,127,29.19,C148,online
2023-08-06,P11,cierres,146,5.31,C110,tienda física
2025-01-20,P8,hilo,240,28.26,C183,tienda física
2024-04-23,P7,botón,281,19.89,C130,online
2024-07-10,P10,hilo,284,11.65,C111,tienda física
2025-02-26,P8,hilo,46,22.35,C106,tienda física
2025-05-29,P8,hilo,85,20.83,C109,tienda física
2023-10-10,P4,tela,259,27.15,C59,tienda física
2023-10-18,P3,tela,70,20.09,C163,distribuidor
2025-03-04,P5,botón,65,14.5,C38,distribuidor
2025-04-03,P11,cierres,144,22.06,C93,online
2024-10-28,P9,hilo,11,8.55,C162,online
2024-03-23,P13,encaje,135,11.52,C23,distribuidor
2024-05-27,P14,encaje,197,1.64,C1,distribuidor
2023-10-05,P6,botón,95,2.25,C91,online
2023-12-15,P9,hilo,12,6.83,C155,tienda física
2024-06-11,P2,tela,141,28.29,C141,tienda física
2023-08-05,P11,cierres,109,13.97,C149,tienda física
2024-10-05,P7,botón,81,23.16,C121,distribuidor
2024-12-26,P1,tela,30,13.47,C88,online
2023-09-09,P3,tela,294,21.62,C152,online
2023-09-24,P5,botón,63,21.02,C16,online
2024-11-27,P1,tela,263,2.66,C162,tienda física
2024-07-15,P13,encaje,229,20.81,C34,distribuidor
2024-10-26,P2,tela,201,13.69,C192,online
2023-10-12,P10,hilo,60,12.61,C166,online
2023-09-02,P13,encaje,245,22.81,C74,online
2023-09-07,P1,tela,103,25.81,C15,distribuidor
2024-04-15,P12,cierres,182,23.32,C4,distribuidor
2025-02-10,P3,tela,216,1.2,C59,tienda física
2025-03-22,P5,botón,187,26.45,C146,tienda física
2025-03-23,P1,tela,149,1.57,C52,online
2025-01-30,P7,botón,296,6.92,C137,distribuidor
2024-06-24,P3,tela,283,2.36,C169,tienda física
2024-01-13,P12,cierres,158,3.23,C65,online
2024-01-11,P3,tela,109,19.19,C58,tienda física
2024-02-01,P11,cierres,15,17.94,C17,online
2024-12-01,P1,tela,48,5.26,C112,online
2025-05-04,P5,botón,56,25.33,C187,online
2024-04-17,P1,tela,92,5.26,C46,online
2024-11-10,P14,encaje,77,4.12,C41,tienda física
2025-05-29,P2,tela,114,8.03,C84,distribuidor
2023-11-02,P7,botón,284,26.07,C89,distribuidor
2023-06-24,P7,botón,96,25.6,C161,online
2024-04-13,P6,botón,133,17.83,C152,online
2024-02-05,P11,cierres,263,13.91,C96,distribuidor
2023-08-13,P11,cierres,290,23.61,C128,tienda física
2023-09-21,P4,tela,50,7.62,C74,online
2024-02-23,P11,cierres,30,3.4,C160,tienda física
2023-10-14,P11,cierres,148,25.37,C193,distribuidor
2024-07-21,P13,encaje,47,2.77,C137,distribuidor
2025-01-24,P7,botón,201,18.06,C174,online
2023-09-15,P10,hilo,31,19.78,C169,distribuidor
2023-07-25,P4,tela,144,5.58,C44,online
2023-12-19,P4,tela,73,10.65,C80,distribuidor
2023-12-18,P6,botón,176,22.55,C200,online
2024-07-24,P7,botón,187,18.25,C137,tienda física
2024-08-03,P8,hilo,237,7.81,C81,distribuidor
2025-05-06,P7,botón,172,15.29,C80,tienda física
2024-10-18,P4,tela,11,7.48,C170,online
2025-05-12,P3,tela,8,15.3,C11,distribuidor
2024-09-07,P5,botón,198,7.94,C135,tienda física
2024-12-23,P8,hilo,165,24.53,C51,distribuidor
2024-04-04,P1,tela,215,24.29,C71,tienda física
2024-04-11,P8,hilo,26,1.77,C145,tienda física
2024-01-16,P1,tela,230,0.94,C106,distribuidor
2024-10-28,P6,botón,265,22.89,C53,tienda física
2023-12-05,P9,hilo,167,16.89,C151,distribuidor
2023-11-10,P12,cierres,121,21.88,C173,distribuidor
2023-07-16,P13,encaje,289,15.28,C136,distribuidor
2024-05-09,P11,cierres,32,12.42,C49,distribuidor
2024-03-13,P1,tela,147,7.69,C187,tienda física
2023-08-13,P3,tela,286,25.0,C118,tienda física
2024-02-06,P11,cierres,129,2.99,C19,online
2024-10-01,P4,tela,79,16.99,C171,tienda física
2023-12-25,P14,encaje,279,7.36,C117,online
2023-08-29,P9,hilo,39,20.36,C125,online
2023-07-13,P5,botón,129,5.5,C75,online
2025-01-26,P10,hilo,88,0.48,C122,tienda física
2024-10-04,P9,hilo,290,20.58,C44,distribuidor
2024-06-23,P9,hilo,108,22.53,C146,tienda física
2024-10-30,P1,tela,48,7.03,C4,distribuidor
2024-02-01,P13,encaje,223,23.28,C16,online
2023-07-28,P8,hilo,157,19.79,C184,distribuidor
2024-09-14,P13,encaje,158,8.76,C119,distribuidor
2024-06-14,P6,botón,263,12.98,C24,distribuidor
2024-11-09,P10,hilo,151,19.3,C23,tienda física
2023-11-26,P14,encaje,265,10.92,C98,tienda física
2025-02-02,P6,botón,74,9.48,C191,distribuidor
2024-08-12,P10,hilo,105,9.04,C66,tienda física
2023-12-02,P14,encaje,153,26.16,C68,distribuidor
2025-04-09,P1,tela,223,6.38,C67,tienda física
2023-08-21,P2,tela,145,24.99,C101,distribuidor
2024-03-08,P1,tela,146,26.96,C49,online
2024-09-14,P9,hilo,61,19.9,C95,online
2024-03-11,P7,botón,48,3.03,C106,tienda física
2023-09-20,P6,botón,72,10.87,C128,distribuidor
2024-07-09,P7,botón,298,8.58,C70,tienda física
2023-10-04,P3,tela,220,12.12,C95,online
2024-06-02,P12,cierres,43,20.12,C94,online
2024-08-01,P6,botón,31,26.6,C158,distribuidor
2024-02-18,P5,botón,167,29.48,C173,online
2024-05-09,P2,tela,86,12.38,C28,online
2024-07-05,P6,botón,181,19.35,C169,online
2024-05-22,P4,tela,171,2.23,C51,distribuidor
2023-12-19,P2,tela,148,21.94,C186,online
2024-08-10,P9,hilo,107,28.2,C44,distribuidor
2023-07-04,P9,hilo,131,0.97,C23,distribuidor
2024-06-03,P2,tela,188,11.21,C93,tienda física
2024-02-29,P4,tela,55,4.08,C48,online
2024-08-04,P3,tela,186,1.72,C167,distribuidor
2024-01-14,P10,hilo,298,3.25,C56,distribuidor
2023-12-09,P3,tela,56,1.92,C26,tienda física
2024-05-31,P5,botón,38,12.79,C12,online
2024-10-25,P13,encaje,260,19.8,C119,online
2025-03-01,P9,hilo,13,20.45,C62,online
2024-10-19,P8,hilo,163,29.23,C106,tienda física
2024-03-15,P14,encaje,74,16.41,C93,distribuidor
2024-12-24,P5,botón,129,22.02,C49,distribuidor
2024-07-16,P2,tela,277,26.8,C38,online
2023-09-25,P13,encaje,264,14.76,C117,distribuidor
2023-10-24,P2,tela,14,10.81,C128,distribuidor
2024-12-16,P13,encaje,242,8.76,C115,online
2024-06-14,P7,botón,234,17.48,C159,online
2023-09-06,P11,cierres,14,21.62,C9,online
2024-08-18,P4,tela,67,8.07,C114,distribuidor
2023-11-24,P9,hilo,142,18.29,C187,distribuidor
2024-06-03,P8,hilo,256,6.18,C161,tienda física
2024-01-19,P13,encaje,229,19.96,C191,online
2025-02-05,P12,cierres,155,19.14,C47,tienda física
2024-07-06,P10,hilo,74,2.7,C11,distribuidor
2025-01-31,P13,encaje,161,0.84,C46,tienda física
2025-04-02,P6,botón,97,4.96,C120,distribuidor
2024-04-03,P10,hilo,216,14.65,C117,tienda física
2023-08-30,P14,encaje,268,5.65,C43,online
2024-01-01,P11,cierres,238,29.6,C74,online
2024-06-21,P12,cierres,49,4.17,C108,distribuidor
2023-10-02,P1,tela,131,27.44,C125,online
2023-10-07,P10,hilo,10,15.7,C21,tienda física
2023-11-15,P7,botón,22,11.45,C73,online
2024-05-10,P12,cierres,142,13.49,C56,online
2025-03-31,P12,cierres,232,15.62,C180,distribuidor
2024-03-03,P7,botón,85,2.3,C150,tienda física
2023-10-08,P6,botón,212,29.28,C50,tienda física
2024-09-03,P7,botón,2,26.91,C74,tienda física
2025-02-25,P10,hilo,94,16.05,C79,distribuidor
2024-11-30,P7,botón,15,5.97,C10,online
2025-01-02,P5,botón,296,21.0,C77,online
2024-01-13,P9,hilo,203,1.46,C114,distribuidor
2024-10-29,P5,botón,171,12.73,C22,tienda física
2023-10-31,P13,encaje,119,2.47,C59,tienda física
2024-02-03,P10,hilo,259,27.79,C2,distribuidor
2023-11-29,P14,encaje,119,1.93,C74,distribuidor
2025-03-23,P6,botón,162,12.13,C137,tienda física
2025-04-12,P6,botón,251,5.13,C51,online
2024-09-14,P11,cierres,66,5.97,C129,tienda física
2025-01-28,P12,cierres,4,22.44,C147,online
2024-03-22,P1,tela,238,7.89,C79,tienda física
2025-02-28,P9,hilo,270,7.58,C40,distribuidor
2024-05-08,P5,botón,29,3.24,C55,tienda física
2023-07-18,P3,tela,83,16.07,C115,online
2025-01-12,P10,hilo,14,11.82,C25,online
2024-11-01,P14,encaje,167,16.62,C19,tienda física
2023-08-15,P4,tela,288,5.3,C181,distribuidor
2024-03-20,P1,tela,227,16.58,C167,tienda física
2023-11-14,P3,tela,126,12.45,C10,online
2025-01-21,P9,hilo,282,7.66,C99,distribuidor
2023-10-07,P5,botón,249,29.36,C147,tienda física
2023-12-25,P4,tela,282,15.91,C195,tienda física
2024-11-16,P6,botón,140,3.83,C121,tienda física
2025-01-08,P13,encaje,251,8.99,C142,online
2024-11-19,P1,tela,98,19.98,C79,distribuidor
2024-04-20,P7,botón,154,25.2,C21,online
2024-12-08,P8,hilo,99,19.34,C52,online
2024-05-18,P14,encaje,39,22.84,C5,distribuidor
2023-08-04,P5,botón,207,26.26,C200,distribuidor
2024-09-24,P7,botón,121,20.68,C95,online
2024-05-09,P3,tela,126,9.5,C197,online
2024-11-18,P2,tela,265,13.6,C81,tienda física
2024-11-12,P7,botón,89,13.15,C169,online
2024-09-01,P8,hilo,97,6.52,C166,online
2024-10-08,P11,cierres,20,8.66,C97,tienda física
2024-08-30,P8,hilo,68,2.81,C55,distribuidor
2025-01-09,P11,cierres,127,20.2,C57,distribuidor
2024-12-20,P8,hilo,240,16.21,C111,distribuidor
2024-01-31,P14,encaje,11,9.58,C32,online
2023-11-12,P11,cierres,169,5.0,C78,online
2024-02-29,P9,hilo,187,6.97,C101,distribuidor
2024-10-28,P12,cierres,45,15.31,C165,online
2024-10-14,P12,cierres,99,3.06,C54,tienda física
2024-11-03,P14,encaje,264,13.11,C126,online
2024-03-22,P3,tela,127,27.57,C124,online
2025-04-17,P11,cierres,104,7.88,C136,distribuidor
2024-10-19,P2,tela,223,21.29,C143,online
2024-07-08,P7,botón,150,16.47,C140,online
2025-03-27,P11,cierres,163,28.6,C169,online
2023-06-22,P13,encaje,75,22.29,C80,tienda física
